source_center,destination_center,volume,median_factor,median_actual,median_osrm,total_excess_delay,breach_legs,median_distance,ftl_share,breach_rate,source_name,dest_name
IND000000ACB,IND562132AAA,66,1.852207683965296,2865.5,1548.0,89334.0,66,2065.06305,1.0,1.0,Gurgaon_Bilaspur_HB (Haryana),Bangalore_Nelmngla_H (Karnataka)
IND562132AAA,IND000000ACB,44,1.8193162853251295,2786.0,1530.0,55820.0,44,2089.2167,1.0,1.0,Bangalore_Nelmngla_H (Karnataka),Gurgaon_Bilaspur_HB (Haryana)
IND000000ACB,IND712311AAA,48,2.032003219425158,2063.5,1016.0,55636.0,48,1427.93005,1.0,1.0,Gurgaon_Bilaspur_HB (Haryana),Kolkata_Dankuni_HB (West Bengal)
IND781018AAB,IND110037AAM,17,2.5298563869992443,3347.0,1323.0,34802.0,17,1807.9374,1.0,1.0,Guwahati_Hub (Assam),Delhi_Airport_H (Delhi)
IND000000ACB,IND501359AAE,29,1.909871244635193,2229.0,1165.0,33048.0,29,1562.7023000000002,1.0,1.0,Gurgaon_Bilaspur_HB (Haryana),Hyderabad_Shamshbd_H (Telangana)
IND000000ACB,IND421302AAG,33,1.9273858921161824,1858.0,963.0,31005.0,33,1322.4025,1.0,1.0,Gurgaon_Bilaspur_HB (Haryana),Bhiwandi_Mankoli_HB (Maharashtra)
IND421302AAG,IND000000ACB,26,1.998452012383901,1935.5,968.0,25710.0,26,1322.6282500000002,1.0,1.0,Bhiwandi_Mankoli_HB (Maharashtra),Gurgaon_Bilaspur_HB (Haryana)
IND000000ACB,IND600056AAB,14,1.8605590062111803,2995.5,1610.0,21102.0,14,2190.2241,1.0,1.0,Gurgaon_Bilaspur_HB (Haryana),MAA_Poonamallee_HB (Tamil Nadu)
IND421302AAG,IND110037AAM,19,2.0813492063492065,2098.0,1007.0,21082.0,19,1366.3654,1.0,1.0,Bhiwandi_Mankoli_HB (Maharashtra),Delhi_Airport_H (Delhi)
IND854326AAB,IND000000ACB,18,2.1855343803149268,2032.5,930.0,19929.0,18,1269.7084,1.0,1.0,Purnia_Central_H_2 (Bihar),Gurgaon_Bilaspur_HB (Haryana)
IND421302AAG,IND562132AAA,30,1.857946273144485,1321.0,709.0,19060.0,30,968.8463,1.0,1.0,Bhiwandi_Mankoli_HB (Maharashtra),Bangalore_Nelmngla_H (Karnataka)
IND110037AAM,IND421302AAG,18,1.9914744232698098,1985.5,997.0,18691.0,18,1367.7746,1.0,1.0,Delhi_Airport_H (Delhi),Bhiwandi_Mankoli_HB (Maharashtra)
IND000000ACB,IND751002AAB,15,2.0403087478559176,2379.0,1167.0,18644.0,15,1638.6996,1.0,1.0,Gurgaon_Bilaspur_HB (Haryana),Bhubaneshwar_Hub (Orissa)
IND000000ACB,IND160002AAC,58,2.205188679245283,467.5,211.0,18417.0,58,280.28414999999995,1.0,1.0,Gurgaon_Bilaspur_HB (Haryana),Chandigarh_Mehmdpur_H (Punjab)
IND562132AAA,IND302014AAA,14,1.9440377419879615,2656.0,1366.0,18292.0,14,1854.7512499999998,1.0,1.0,Bangalore_Nelmngla_H (Karnataka),Jaipur_Hub (Rajasthan)
IND562132AAA,IND751002AAB,15,2.0736137667304013,2169.0,1047.0,17516.0,15,1416.6986000000002,1.0,1.0,Bangalore_Nelmngla_H (Karnataka),Bhubaneshwar_Hub (Orissa)
IND751002AAB,IND562132AAA,13,2.262511803588291,2396.0,1058.0,17275.0,13,1423.1406000000002,1.0,1.0,Bhubaneshwar_Hub (Orissa),Bangalore_Nelmngla_H (Karnataka)
IND000000ACB,IND411033AAA,22,1.7695691890617633,1785.5,1010.0,17087.0,22,1361.7046,1.0,1.0,Gurgaon_Bilaspur_HB (Haryana),Pune_Tathawde_H (Maharashtra)
IND395023AAA,IND562132AAA,20,1.94386499574679,1679.0,863.0,16235.0,20,1193.1114499999999,1.0,1.0,Surat_HUB (Gujarat),Bangalore_Nelmngla_H (Karnataka)
IND160002AAC,IND000000ACB,66,1.9905436823750335,421.0,211.0,15856.0,66,280.26784999999995,1.0,1.0,Chandigarh_Mehmdpur_H (Punjab),Gurgaon_Bilaspur_HB (Haryana)
IND462022AAA,IND000000ACB,26,1.9131577857823046,1113.0,584.0,14769.0,26,814.2094500000001,1.0,1.0,Bhopal_Trnsport_H (Madhya Pradesh),Gurgaon_Bilaspur_HB (Haryana)
IND000000ACB,IND842001AAA,19,2.047425474254742,1509.0,737.0,14710.0,19,995.4546,1.0,1.0,Gurgaon_Bilaspur_HB (Haryana),Muzaffrpur_Bbganj_I (Bihar)
IND421302AAG,IND712311AAA,9,2.1157742402315485,2924.0,1383.0,13921.0,9,1933.6846,1.0,1.0,Bhiwandi_Mankoli_HB (Maharashtra),Kolkata_Dankuni_HB (West Bengal)
IND847226AAA,IND842001AAA,21,8.976190476190476,754.0,84.0,13868.0,21,118.7312,1.0,1.0,Jaynagar_Wardno6_D (Bihar),Muzaffrpur_Bbganj_I (Bihar)
IND000000ACB,IND521225AAB,11,1.9493374902572096,2501.0,1282.0,13690.0,11,1728.3344,1.0,1.0,Gurgaon_Bilaspur_HB (Haryana),Vijayawada_Rynapadu_H (Andhra Pradesh)
IND411033AAA,IND000000ACB,18,1.7198479500407275,1746.5,1015.0,13519.0,18,1361.7285,1.0,1.0,Pune_Tathawde_H (Maharashtra),Gurgaon_Bilaspur_HB (Haryana)
IND501359AAE,IND462022AAA,20,2.0983676339946697,1290.5,614.0,13461.0,20,865.8919000000001,1.0,1.0,Hyderabad_Shamshbd_H (Telangana),Bhopal_Trnsport_H (Madhya Pradesh)
IND421302AAG,IND501359AAE,24,1.9865462700205272,1107.5,557.0,13287.0,24,778.5192999999999,1.0,1.0,Bhiwandi_Mankoli_HB (Maharashtra),Hyderabad_Shamshbd_H (Telangana)
IND712311AAA,IND781018AAB,8,3.186663403630482,2184.5,687.0,13240.0,8,953.4926499999999,1.0,1.0,Kolkata_Dankuni_HB (West Bengal),Guwahati_Hub (Assam)
IND421302AAG,IND131028AAB,14,1.9119395657329183,1986.5,1038.0,13239.0,14,1427.2415,1.0,1.0,Bhiwandi_Mankoli_HB (Maharashtra),Sonipat_Kundli_H (Haryana)
IND212402AAA,IND211002AAB,13,29.13888888888889,1049.0,36.0,13188.0,13,48.8429,0.0,1.0,Phulpur_Shekhpur_D (Uttar Pradesh),Allahabad_Central_H_1 (Uttar Pradesh)
IND562132AAA,IND462022AAA,13,1.9340446168768184,1994.0,1031.0,13179.0,13,1393.6625,1.0,1.0,Bangalore_Nelmngla_H (Karnataka),Bhopal_Trnsport_H (Madhya Pradesh)
IND395023AAA,IND110037AAM,18,1.8358147896495103,1543.5,841.0,13090.0,18,1118.7184499999998,1.0,1.0,Surat_HUB (Gujarat),Delhi_Airport_H (Delhi)
IND411033AAA,IND421302AAG,107,1.9904761904761905,201.0,101.0,12654.0,107,129.6487,1.0,1.0,Pune_Tathawde_H (Maharashtra),Bhiwandi_Mankoli_HB (Maharashtra)
IND000000ACB,IND834002AAB,16,1.8854289071680377,1604.5,851.0,12410.0,16,1192.90015,1.0,1.0,Gurgaon_Bilaspur_HB (Haryana),Ranchi_Hub (Jharkhand)
IND416606AAA,IND416510AAA,10,26.880917874396133,1207.0,45.5,12350.0,10,47.279250000000005,0.0,1.0,Malvan_BllvMarg_D (Maharashtra),Sawantwadi_LaxmiNgr_D (Maharashtra)
IND000000ACB,IND821115AAB,18,2.0533625066393597,1326.5,646.0,12290.0,18,900.8994499999999,1.0,1.0,Gurgaon_Bilaspur_HB (Haryana),Sasaram_Central_I_2 (Bihar)
IND209304AAA,IND000000ACB,35,1.960244648318043,643.0,328.0,12025.0,35,445.7063,1.0,1.0,Kanpur_Central_H_6 (Uttar Pradesh),Gurgaon_Bilaspur_HB (Haryana)
IND425405AAA,IND424006AAA,14,21.232475598935224,1035.0,48.0,12006.0,14,64.5275,1.0,1.0,Shirpur_KrantiNgr_D (Maharashtra),Dhule_MIDCAvdn_I (Maharashtra)
IND382430AAB,IND000000ACB,17,1.8523809523809525,1169.0,630.0,11823.0,17,876.2658,1.0,1.0,Ahmedabad_East_H_1 (Gujarat),Gurgaon_Bilaspur_HB (Haryana)
IND712311AAA,IND000000ACB,11,1.8842504743833015,1986.0,1054.0,11559.0,11,1435.1908999999998,1.0,1.0,Kolkata_Dankuni_HB (West Bengal),Gurgaon_Bilaspur_HB (Haryana)
IND110064AAA,IND000000ACB,39,1.9285714285714288,108.0,53.0,11555.0,39,57.2795,0.0,1.0,Delhi_Mayapuri_PC (Delhi),Gurgaon_Bilaspur_HB (Haryana)
IND176310AAA,IND145001AAA,13,6.177514792899408,1065.0,172.0,11464.0,13,124.2269,1.0,1.0,Chamba_Bangotu_D (Himachal Pradesh),Pathankot_DC (Punjab)
IND462022AAA,IND209304AAA,25,2.078680203045685,822.0,395.0,11018.0,25,545.6813000000001,1.0,1.0,Bhopal_Trnsport_H (Madhya Pradesh),Kanpur_Central_H_6 (Uttar Pradesh)
IND175015AAA,IND174001AAA,13,7.263157894736842,966.0,133.0,10899.0,13,122.0761,1.0,1.0,JognderNgr_Dhelu_D (Himachal Pradesh),BilaspurHP_Indsarea_D (Himachal Pradesh)
IND421302AAG,IND444005AAB,20,2.381195024605727,937.0,391.0,10879.0,20,549.995,1.0,1.0,Bhiwandi_Mankoli_HB (Maharashtra),Akola_Gaurkshn_I (Maharashtra)
IND000000ACB,IND131028AAB,92,2.074076147816349,200.0,98.0,10841.0,92,104.6878,0.0,1.0,Gurgaon_Bilaspur_HB (Haryana),Sonipat_Kundli_H (Haryana)
IND751002AAB,IND712311AAA,25,2.0434782608695654,658.0,322.0,10259.0,25,433.5997,1.0,1.0,Bhubaneshwar_Hub (Orissa),Kolkata_Dankuni_HB (West Bengal)
IND825409AAA,IND000000ACB,14,1.9372153349621453,1496.5,772.0,10188.0,14,1050.3371000000002,1.0,1.0,JhumriTlya_RadhaCpx_D (Jharkhand),Gurgaon_Bilaspur_HB (Haryana)
IND712311AAA,IND751002AAB,27,1.9193548387096773,595.0,311.0,10142.0,27,434.5664,1.0,1.0,Kolkata_Dankuni_HB (West Bengal),Bhubaneshwar_Hub (Orissa)
IND444005AAB,IND421302AAG,20,2.306996248068859,905.5,392.0,10131.0,20,549.66545,1.0,1.0,Akola_Gaurkshn_I (Maharashtra),Bhiwandi_Mankoli_HB (Maharashtra)
IND847404AAB,IND842001AAA,18,8.32236842105263,633.0,76.0,10082.0,18,107.89410000000001,1.0,1.0,Jhanjharpur_Nagar_D (Bihar),Muzaffrpur_Bbganj_I (Bihar)
IND110037AAM,IND209304AAA,25,2.1167664670658684,707.0,335.0,9900.0,25,464.8352,1.0,1.0,Delhi_Airport_H (Delhi),Kanpur_Central_H_6 (Uttar Pradesh)
IND131028AAB,IND000000ACB,86,1.906426400347373,184.5,97.0,9799.0,85,108.47364999999999,0.0,0.9883720930232558,Sonipat_Kundli_H (Haryana),Gurgaon_Bilaspur_HB (Haryana)
IND473331AAA,IND473226AAA,17,2.0609756097560976,169.0,81.0,9724.0,17,77.2146,1.0,1.0,Ashokngr_Bypassrd_D (Madhya Pradesh),Guna_Raghogrh_D (Madhya Pradesh)
IND501359AAE,IND411033AAA,20,2.042466068093521,914.0,447.0,9388.0,20,596.1829,1.0,1.0,Hyderabad_Shamshbd_H (Telangana),Pune_Tathawde_H (Maharashtra)
IND781018AAB,IND712311AAA,6,2.9587669623943453,2043.0,689.5,9256.0,6,954.9990499999999,1.0,1.0,Guwahati_Hub (Assam),Kolkata_Dankuni_HB (West Bengal)
IND000000ACB,IND382430AAB,17,1.860759493670886,1176.0,632.0,9159.0,17,873.1134000000001,1.0,1.0,Gurgaon_Bilaspur_HB (Haryana),Ahmedabad_East_H_1 (Gujarat)
IND712311AAA,IND421302AAG,5,2.3087248322147653,3096.0,1342.0,9140.0,5,1884.2165,1.0,1.0,Kolkata_Dankuni_HB (West Bengal),Bhiwandi_Mankoli_HB (Maharashtra)
IND421302AAG,IND411033AAA,72,2.1958762886597936,211.0,97.0,9108.0,72,130.80165,1.0,1.0,Bhiwandi_Mankoli_HB (Maharashtra),Pune_Tathawde_H (Maharashtra)
IND000000ACB,IND462022AAA,18,1.8545841853631164,1090.5,588.0,8914.0,18,813.9573,1.0,1.0,Gurgaon_Bilaspur_HB (Haryana),Bhopal_Trnsport_H (Madhya Pradesh)
IND847223AAA,IND842001AAA,15,10.296875,659.0,65.0,8631.0,15,85.8712,1.0,1.0,Benipatti_WardNo1_D (Bihar),Muzaffrpur_Bbganj_I (Bihar)
IND834002AAB,IND000000ACB,10,1.960093896713615,1670.5,852.5,8401.0,10,1162.42705,1.0,1.0,Ranchi_Hub (Jharkhand),Gurgaon_Bilaspur_HB (Haryana)
IND845305AAA,IND842001AAA,20,5.838541666666666,560.5,96.0,8364.0,20,136.0401,1.0,1.0,Raxaul_KairiyaT_D (Bihar),Muzaffrpur_Bbganj_I (Bihar)
IND411033AAA,IND403726AAA,20,2.048906129912808,798.0,389.0,8317.0,20,511.48505,1.0,1.0,Pune_Tathawde_H (Maharashtra),Goa_Hub (Goa)
IND152026AAA,IND000000ACA,19,4.533333333333333,548.0,121.0,8103.0,19,159.7357,1.0,1.0,Muktsar_DPC (Punjab),Ludhiana_MilrGanj_HB (Punjab)
IND421302AAG,IND462022AAA,12,2.198200854364861,1214.5,553.0,7924.0,12,768.1224500000001,1.0,1.0,Bhiwandi_Mankoli_HB (Maharashtra),Bhopal_Trnsport_H (Madhya Pradesh)
IND342301AAA,IND342005AAD,14,5.859375,750.0,127.0,7921.0,14,163.3495,1.0,1.0,Phalodi_PalikDPP_D (Rajasthan),Jodhpur_Basni_I (Rajasthan)
IND844505AAB,IND842001AAA,14,11.778846153846153,606.5,52.0,7878.0,14,73.67435,1.0,1.0,HazratJandaha_HajiprRD_D (Bihar),Muzaffrpur_Bbganj_I (Bihar)
IND721102AAA,IND712311AAA,13,7.9,711.0,92.0,7866.0,13,125.3268,1.0,1.0,Midnapore_Talkui_D (West Bengal),Kolkata_Dankuni_HB (West Bengal)
IND208012AAA,IND209304AAA,13,36.785714285714285,666.0,17.0,7701.0,13,20.1315,0.0,1.0,Kanpur_Central_D_7 (Uttar Pradesh),Kanpur_Central_H_6 (Uttar Pradesh)
IND713205AAB,IND712311AAA,12,7.5160826594788865,793.0,105.0,7472.0,12,148.60935,1.0,1.0,Durgapur_Central_I_1 (West Bengal),Kolkata_Dankuni_HB (West Bengal)
IND421302AAG,IND382430AAB,18,2.068408979190562,740.5,358.0,7176.0,18,492.76715,1.0,1.0,Bhiwandi_Mankoli_HB (Maharashtra),Ahmedabad_East_H_1 (Gujarat)
IND560099AAB,IND560300AAA,121,1.8333333333333333,110.0,57.0,7001.0,112,54.3486,0.0,0.9256198347107438,Bengaluru_Bomsndra_HB (Karnataka),Bengaluru_KGAirprt_HB (Karnataka)
IND722151AAA,IND723130AAA,8,15.060049019607842,1054.0,70.0,6881.0,8,89.35215,1.0,1.0,Simlapal_Central_D_1 (West Bengal),Hura_Central_D_1 (West Bengal)
IND560300AAA,IND560099AAB,86,2.4543650793650795,136.0,56.0,6878.0,77,52.9165,0.0,0.8953488372093024,Bengaluru_KGAirprt_HB (Karnataka),Bengaluru_Bomsndra_HB (Karnataka)
IND177033AAA,IND160002AAC,18,2.886503443374262,583.0,201.0,6706.0,18,214.3071,1.0,1.0,Nadaun_Ward6_D (Himachal Pradesh),Chandigarh_Mehmdpur_H (Punjab)
IND411033AAA,IND521225AAB,10,1.9371345029239766,1325.0,684.0,6701.0,10,912.0385,1.0,1.0,Pune_Tathawde_H (Maharashtra),Vijayawada_Rynapadu_H (Andhra Pradesh)
IND411033AAA,IND431603AAA,15,2.2639751552795038,729.0,322.0,6562.0,15,446.9457,1.0,1.0,Pune_Tathawde_H (Maharashtra),Nanded_Aswningr_I (Maharashtra)
IND000000ACB,IND209304AAA,15,2.2803738317757007,732.0,321.0,6466.0,15,444.3207,1.0,1.0,Gurgaon_Bilaspur_HB (Haryana),Kanpur_Central_H_6 (Uttar Pradesh)
IND501359AAE,IND751002AAB,8,2.026566757493188,1487.5,735.0,6284.0,8,1037.9544,1.0,1.0,Hyderabad_Shamshbd_H (Telangana),Bhubaneshwar_Hub (Orissa)
IND788026AAC,IND781018AAB,18,2.3980801253795674,586.5,246.0,6255.0,18,337.55355,1.0,1.0,Silchar_Sirikona_H (Assam),Guwahati_Hub (Assam)
IND000000ACB,IND390022AAA,11,1.7827338129496404,1239.0,695.0,6164.0,11,913.3769,1.0,1.0,Gurgaon_Bilaspur_HB (Haryana),Vadodara_Karelibaug_DPC (Gujarat)
IND792121AAB,IND786181AAC,11,28.90322580645161,896.0,29.0,6132.0,11,42.0052,0.0,1.0,Jairampur_Mdiclcly_D (Arunachal Pradesh),Margherita_CivilHPL_D (Assam)
IND421302AAG,IND834002AAB,4,2.333494293239684,2659.0,1140.0,6056.0,4,1589.8352499999999,1.0,1.0,Bhiwandi_Mankoli_HB (Maharashtra),Ranchi_Hub (Jharkhand)
IND562132AAA,IND560300AAA,151,1.7234042553191489,83.0,48.0,6008.0,146,38.23,0.0,0.9668874172185431,Bangalore_Nelmngla_H (Karnataka),Bengaluru_KGAirprt_HB (Karnataka)
IND134109AAA,IND160002AAC,15,12.83783783783784,475.0,37.0,5996.0,15,43.66,0.0,1.0,Chandigarh_Panchkula (Chandigarh),Chandigarh_Mehmdpur_H (Punjab)
IND400072AAD,IND421302AAG,99,2.727272727272727,58.0,21.0,5938.0,99,25.67,0.0,1.0,Mumbai_Chndivli_PC (Maharashtra),Bhiwandi_Mankoli_HB (Maharashtra)
IND560300AAA,IND562132AAA,108,1.8019607843137255,91.0,51.0,5847.0,106,42.223600000000005,0.0,0.9814814814814815,Bengaluru_KGAirprt_HB (Karnataka),Bangalore_Nelmngla_H (Karnataka)
IND395023AAA,IND411033AAA,11,2.689655172413793,780.0,291.0,5818.0,11,394.827,1.0,1.0,Surat_HUB (Gujarat),Pune_Tathawde_H (Maharashtra)
IND249407AAA,IND131028AAB,18,2.7338679304500664,488.0,178.0,5760.0,18,194.81115,1.0,1.0,Haridwar (Uttarakhand),Sonipat_Kundli_H (Haryana)
IND802212AAA,IND821115AAB,7,23.73809523809524,962.0,41.0,5677.0,7,44.7679,1.0,1.0,Bikramgang_Dehrird_D (Bihar),Sasaram_Central_I_2 (Bihar)
IND781018AAB,IND788026AAC,12,2.7214859437751002,679.0,249.0,5536.0,12,341.1541,1.0,1.0,Guwahati_Hub (Assam),Silchar_Sirikona_H (Assam)
IND416012AAA,IND395023AAA,15,1.713995943204868,845.0,492.0,5525.0,15,623.4032,1.0,1.0,Kolhapur_Shivaji_I (Maharashtra),Surat_HUB (Gujarat)
IND000000ACB,IND201301AAM,39,2.6202531645569622,212.0,81.0,5497.0,39,92.0435,0.0,1.0,Gurgaon_Bilaspur_HB (Haryana),Noida_Sector63_L (Uttar Pradesh)
IND403726AAA,IND411033AAA,14,1.9510694831938358,757.0,390.0,5496.0,14,510.20285,1.0,1.0,Goa_Hub (Goa),Pune_Tathawde_H (Maharashtra)
IND562132AAA,IND411033AAA,13,1.6914556962025316,1069.0,631.0,5480.0,13,852.093,1.0,1.0,Bangalore_Nelmngla_H (Karnataka),Pune_Tathawde_H (Maharashtra)
IND411033AAA,IND562132AAA,10,1.7863293210854185,1102.0,615.0,5312.0,10,840.75135,1.0,1.0,Pune_Tathawde_H (Maharashtra),Bangalore_Nelmngla_H (Karnataka)
IND743270AAA,IND712311AAA,5,15.35135135135135,1136.0,73.0,5299.0,5,98.5604,1.0,1.0,Helencha_ColnyDPP_D (West Bengal),Kolkata_Dankuni_HB (West Bengal)
IND821115AAB,IND000000ACB,7,2.0834621329211744,1348.0,647.0,5280.0,7,870.3398000000001,1.0,1.0,Sasaram_Central_I_2 (Bihar),Gurgaon_Bilaspur_HB (Haryana)
IND712311AAA,IND834002AAB,13,2.347670250896057,655.0,285.0,5277.0,13,393.7804,1.0,1.0,Kolkata_Dankuni_HB (West Bengal),Ranchi_Hub (Jharkhand)
IND562132AAA,IND560099AAB,127,1.6666666666666667,85.0,50.0,5247.0,126,50.1048,0.2992125984251969,0.9921259842519685,Bangalore_Nelmngla_H (Karnataka),Bengaluru_Bomsndra_HB (Karnataka)
IND834002AAB,IND827013AAA,17,4.333333333333333,390.0,89.0,5198.0,17,123.3016,0.0,1.0,Ranchi_Hub (Jharkhand),Bokaro_KSClny_DC (Jharkhand)
IND000000ACA,IND160002AAC,71,2.064516129032258,131.0,62.0,5070.0,71,88.7968,0.9859154929577465,1.0,Ludhiana_MilrGanj_HB (Punjab),Chandigarh_Mehmdpur_H (Punjab)
IND382430AAB,IND395023AAA,30,1.8449711242781068,372.5,203.0,5025.0,30,272.69685000000004,1.0,1.0,Ahmedabad_East_H_1 (Gujarat),Surat_HUB (Gujarat)
IND562132AAA,IND712311AAA,3,2.221897810218978,3044.0,1370.0,5018.0,3,1851.2411,1.0,1.0,Bangalore_Nelmngla_H (Karnataka),Kolkata_Dankuni_HB (West Bengal)
IND431517AAB,IND411033AAA,12,2.768272113943029,639.5,230.5,4912.0,12,318.56444999999997,1.0,1.0,Ambajogai_BnsllNgr_D (Maharashtra),Pune_Tathawde_H (Maharashtra)
IND851127AAA,IND842001AAA,16,4.333333333333333,416.0,96.0,4862.0,16,130.74255,1.0,1.0,Manjhaul_Purbari_D (Bihar),Muzaffrpur_Bbganj_I (Bihar)
IND474003AAA,IND000000ACB,26,1.6346153846153846,425.0,261.0,4689.0,26,316.01930000000004,1.0,1.0,Gwalior_HrihrNgr_I (Madhya Pradesh),Gurgaon_Bilaspur_HB (Haryana)
IND306401AAB,IND305001AAC,20,2.9311565696302124,359.5,123.0,4671.0,20,166.742,0.0,1.0,Pali_Nayagaon_I (Rajasthan),Ajmer_FoySGRRD_I (Rajasthan)
IND585307AAB,IND585104AAA,17,4.432835820895522,297.0,67.0,4627.0,17,72.75760000000001,0.0,1.0,Chincholi_Mainroad_D (Karnataka),Gulbarga_Nehrugnj_I (Karnataka)
IND530012AAA,IND501359AAE,10,2.018396101488426,877.0,433.0,4607.0,10,602.57915,1.0,1.0,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),Hyderabad_Shamshbd_H (Telangana)
IND713364AAB,IND712311AAA,12,4.424325434871935,655.0,146.0,4595.0,12,207.47935,1.0,1.0,Rupnarayanpur_Salanpur_D (West Bengal),Kolkata_Dankuni_HB (West Bengal)
IND206001AAA,IND000000ACB,20,1.9594093910491561,457.5,233.0,4547.0,20,310.43625,1.0,1.0,Etawah_MhraChng_D (Uttar Pradesh),Gurgaon_Bilaspur_HB (Haryana)
IND249201AAA,IND249407AAA,17,7.88,197.0,27.0,4528.0,17,21.7934,1.0,1.0,Rishikesh_DC (Uttarakhand),Haridwar (Uttarakhand)
IND411033AAA,IND413002AAA,27,1.7735849056603774,375.0,212.0,4464.0,27,281.1588,1.0,1.0,Pune_Tathawde_H (Maharashtra),Solapur_Central_I_2 (Maharashtra)
IND000000ACB,IND302014AAA,30,1.8794117647058823,319.5,169.0,4451.0,30,221.2688,1.0,1.0,Gurgaon_Bilaspur_HB (Haryana),Jaipur_Hub (Rajasthan)
IND110037AAK,IND000000ACB,43,2.1842105263157894,81.0,38.0,4434.0,43,38.7507,0.0,1.0,Delhi_Kapshera_L (Delhi),Gurgaon_Bilaspur_HB (Haryana)
IND683511AAA,IND562132AAA,10,2.062069097594607,881.5,426.0,4401.0,10,483.47540000000004,1.0,1.0,Aluva_Peedika_H (Kerala),Bangalore_Nelmngla_H (Karnataka)
IND131028AAB,IND244001AAA,19,1.944099378881988,313.0,159.0,4390.0,19,201.2372,1.0,1.0,Sonipat_Kundli_H (Haryana),Moradabad_DC (Uttar Pradesh)
IND421302AAG,IND401104AAA,78,2.755928853754941,65.0,25.0,4361.0,78,28.87475,0.0,1.0,Bhiwandi_Mankoli_HB (Maharashtra),Mumbai_MiraRd_IP (Maharashtra)
IND400072AAB,IND421302AAG,63,2.958333333333333,66.0,23.0,4357.0,63,27.4335,0.0,1.0,Mumbai Hub (Maharashtra),Bhiwandi_Mankoli_HB (Maharashtra)
IND501359AAE,IND533106AAA,12,2.2142857142857144,663.5,299.0,4333.0,12,421.56845,1.0,1.0,Hyderabad_Shamshbd_H (Telangana),Rajamundry_AtoNgrRd_I (Andhra Pradesh)
IND421302AAG,IND400102AAC,62,2.6685185185185185,77.5,28.0,4244.0,62,32.98825,0.0,1.0,Bhiwandi_Mankoli_HB (Maharashtra),Mumbai_Jogshwri_I (Maharashtra)
IND000000ACT,IND160002AAC,21,2.0372340425531914,383.0,188.0,4180.0,21,226.1991,1.0,1.0,Delhi_Gateway_HB (Delhi),Chandigarh_Mehmdpur_H (Punjab)
IND852111AAA,IND854326AAB,17,4.035714285714286,339.0,84.0,4171.0,17,118.2376,1.0,1.0,Simrahi_Bazar_D (Bihar),Purnia_Central_H_2 (Bihar)
IND560099AAB,IND562132AAA,102,1.5185185185185186,84.5,56.0,4148.0,91,46.42785,0.24509803921568626,0.8921568627450981,Bengaluru_Bomsndra_HB (Karnataka),Bangalore_Nelmngla_H (Karnataka)
IND125001AAA,IND110037AAM,11,3.6417910447761193,488.0,132.0,4120.0,11,172.4913,1.0,1.0,Hisar_ModelTwn_P (Haryana),Delhi_Airport_H (Delhi)
IND000000ACB,IND121002AAB,57,1.876923076923077,122.0,66.0,4109.0,57,77.75919999999999,0.0,1.0,Gurgaon_Bilaspur_HB (Haryana),Faridabad_Mthurard_L (Haryana)
IND147105AAA,IND160002AAC,7,8.411764705882353,715.0,85.0,4093.0,7,105.6492,1.0,1.0,Patran_MheshNGR_D (Punjab),Chandigarh_Mehmdpur_H (Punjab)
IND421302AAG,IND400072AAB,105,2.5454545454545454,54.0,22.0,4092.0,105,27.3149,0.0,1.0,Bhiwandi_Mankoli_HB (Maharashtra),Mumbai Hub (Maharashtra)
IND422011AAD,IND421302AAG,21,2.288659793814433,212.0,97.0,4086.0,21,136.2216,1.0,1.0,Nashik_TgrniaRD_I (Maharashtra),Bhiwandi_Mankoli_HB (Maharashtra)
IND110044AAB,IND000000ACB,76,1.7295698924731182,104.5,61.0,4080.0,76,65.2376,0.0,1.0,Del_Okhla_PC (Delhi),Gurgaon_Bilaspur_HB (Haryana)
IND472001AAA,IND485001AAC,16,2.3142957870615195,430.5,186.0,4068.0,16,242.3127,1.0,1.0,Tikamgarh_MndiRoad_D (Madhya Pradesh),Satna_Central_I_2 (Madhya Pradesh)
IND829121AAA,IND834002AAB,11,7.174603174603175,452.0,62.0,4063.0,11,85.3462,0.2727272727272727,1.0,Peterbar_GagiDPP_D (Jharkhand),Ranchi_Hub (Jharkhand)
IND413002AAA,IND421302AAG,9,2.442953020134228,728.0,297.0,4038.0,9,397.4751,1.0,1.0,Solapur_Central_I_2 (Maharashtra),Bhiwandi_Mankoli_HB (Maharashtra)
IND203390AAA,IND201301AAF,20,2.5958440721649483,250.5,96.0,4038.0,20,103.09845,1.0,1.0,Anupshahar_DcntCLY_D (Uttar Pradesh),Noida_Sec 02_DPC (Uttar Pradesh)
IND263153AAB,IND131028AAB,17,2.017543859649123,460.0,227.0,3945.0,17,273.4533,1.0,1.0,Rudrapur_UdhamNgr_H (Uttarakhand),Sonipat_Kundli_H (Haryana)
IND413002AAA,IND501359AAE,17,1.7695167286245352,476.0,269.0,3938.0,17,350.2073,1.0,1.0,Solapur_Central_I_2 (Maharashtra),Hyderabad_Shamshbd_H (Telangana)
IND834002AAB,IND826004AAA,21,2.4206349206349205,305.0,126.0,3935.0,21,168.6713,0.0,1.0,Ranchi_Hub (Jharkhand),Dhanbad_Kalynpur_I (Jharkhand)
